Time,X,Y,Z
695,-0.0785,1.7260,13.1801
699,1.1768,-2.5105,6.5901
703,3.6873,1.2553,8.7868
707,3.7658,-0.2354,-0.7061
711,3.0597,-0.3138,13.2586
715,1.4906,2.8243,15.2984
718,7.0608,-2.9812,7.2961
722,2.0398,-1.5691,8.7868
727,7.3746,-0.8630,4.0011
731,-5.9624,-4.7856,17.6520
735,2.0398,-5.4133,17.3382
739,-3.4519,5.4133,14.0431
742,-0.9414,-3.7658,1.1768
746,2.8243,1.8044,1.4906
750,3.7658,-1.4122,10.1989
754,-2.5890,1.0983,18.0442
758,-4.3149,-1.5691,7.8453
762,7.6100,-0.4707,9.9636
765,-5.4917,2.7459,9.2575
770,5.4917,0.7061,6.7470
774,-1.0199,-5.0995,10.9050
778,2.9028,4.2365,12.9448
782,-0.5492,-5.0210,8.3160
786,0.0000,-6.7470,6.5116
789,-5.4917,1.7260,8.7083
793,6.1978,1.3337,14.5923
797,-1.8829,-4.0796,3.8442
801,-0.7845,-0.8630,8.2376
805,10.9834,1.4906,9.5713
809,-3.5304,-3.2166,9.2575
813,-7.1392,0.2354,10.0420
817,0.7845,5.0210,10.0420
821,4.5503,-2.0398,12.5525
825,-3.2166,0.3138,6.5116
829,-3.5304,2.0398,6.1978
833,6.5901,1.2553,15.1415
836,-10.5912,0.0000,10.9834
840,1.0983,-4.7856,19.2210
844,2.5890,-3.3735,6.5901
848,1.5691,-3.0597,2.7459
852,8.4729,4.7856,6.5901
857,5.8840,0.7845,17.4951
860,-0.3923,-6.0409,8.1591
864,-20.0840,2.5105,10.3558
868,-6.6685,3.3735,11.5326
872,8.0022,-6.2763,2.5890
876,7.3746,1.4906,11.7680
880,-3.7658,4.7072,10.5912
883,9.4928,-4.0796,3.2166
887,-5.6486,0.7061,11.6111
891,-3.5304,0.4707,11.8464
896,0.0785,-3.2166,6.6685
900,1.1768,-2.3536,12.6310
904,-2.3536,0.0000,4.6287
907,-7.5315,5.7271,16.2398
911,-14.3569,-7.6884,9.2575
915,14.7492,4.0796,4.7072
919,14.8277,0.2354,6.2763
923,11.6895,-3.5304,8.0807
927,-3.8442,-0.4707,5.4133
931,-10.5127,2.9812,9.3359
934,-1.1768,-3.2950,11.7680
939,7.5315,1.8829,7.2177
943,-1.9613,3.0597,6.9039
947,1.0983,-0.7845,12.1602
951,2.8243,-1.5691,7.5315
955,-5.0210,4.0796,9.9636
958,-1.6475,-0.9414,10.4343
962,0.8630,-2.5105,9.0221
966,6.1194,-1.9613,8.3945
970,0.3923,1.6475,10.9834
974,-3.3735,0.0000,11.5326
978,-1.9613,-6.7470,2.7459
982,7.0608,5.9624,15.2199
986,-0.6276,-3.4519,10.3558
990,2.8243,-4.3149,4.5503
994,-1.0983,-0.2354,8.7083
998,-8.3945,0.5492,11.2188
1002,6.0409,-7.6884,12.7094
1006,6.2763,-0.2354,10.9834
1009,-7.6884,0.6276,11.9249
1013,7.5315,0.0000,4.4718
1017,-5.6486,-3.6873,8.0022
1021,2.1967,5.6486,12.7879
1026,2.1967,-6.7470,9.8066
1030,2.6674,-1.2553,5.6486
1034,-2.5105,4.1580,13.1801
1038,0.0000,-3.2950,11.7680
1041,-1.4906,-1.8044,8.7868
1045,-3.0597,0.7061,6.9039
1049,11.8464,-3.5304,8.8652
1053,-4.8641,4.7856,10.0420
1057,-0.7845,-8.3945,10.3558
1061,8.2376,2.6674,11.1404
1065,-6.7470,-1.3337,8.7868
1070,-4.7072,-2.5105,9.4144
1074,7.2961,2.6674,8.0022
1077,-3.2166,0.3138,11.8464
1081,-0.7061,4.1580,9.0221
1085,8.1591,-5.3348,4.3149
1089,-0.3923,3.8442,10.6696
1093,1.2553,-2.2751,12.8663
1097,-11.6111,-0.9414,8.0022
1101,4.9426,-2.1967,5.5702
1105,3.8442,1.7260,12.7879
1110,-8.3160,3.4519,9.8851
1114,3.7658,-2.3536,6.9823
1117,-3.6088,2.2751,13.8862
1121,-20.0840,6.1194,-10.6696
1125,-20.0840,14.6707,20.0448
1129,-4.0796,-15.9260,20.0448
1133,-0.0785,10.1205,0.0000
1137,20.0448,3.6088,10.5912
1141,8.7083,-8.4729,-4.0796
1145,-12.4741,2.8243,2.1182
1149,-12.7094,-1.5691,9.1790
1154,-3.2166,-1.6475,20.0448
1158,7.8453,-0.3138,9.5713
1162,-1.0983,1.2553,5.0995
1166,-3.9227,-1.2553,7.9238
1169,-8.7868,-18.7503,10.3558
1173,-20.0840,18.5150,7.5315
1177,-14.9846,-6.0409,20.0448
1181,18.1227,-4.3934,-0.8630
1185,20.0448,-7.0608,-3.1381
1189,20.0448,7.4531,6.5901
1193,-3.7658,-1.7260,-3.9227
1198,-7.6884,-1.5691,6.2763
1202,-13.6509,5.8840,20.0448
1206,-16.7105,3.2166,16.3967
1210,20.0448,-1.4122,-3.3735
1214,1.1768,5.4917,5.6486
1218,2.5105,-5.4917,6.1194
1221,14.7492,5.6486,11.2973
1225,-15.8475,6.4332,14.7492
1229,6.1194,-9.1790,0.8630
1233,-6.5116,3.4519,3.6088
1238,9.4928,-5.0210,14.9061
1242,4.3934,-5.0210,14.8277
1246,-5.0210,-0.7845,10.0420
1250,-2.1182,3.4519,8.9437
1254,-9.2575,-4.5503,4.4718
1258,3.2950,0.2354,6.1978
1261,3.0597,0.4707,12.0033
1265,13.2586,0.0000,16.7105
1269,-4.8641,0.5492,7.7669
1273,-1.4122,-1.2553,7.2177
1277,-8.9437,0.0000,4.8641
1282,-4.9426,0.0000,15.0630
1286,2.0398,2.2751,6.6685
1290,2.9028,-2.6674,4.3934
1293,9.4928,-0.7061,9.5713
1297,-6.2763,-2.3536,11.6895
1301,-10.3558,1.2553,9.7282
1305,7.6100,-2.8243,7.6100
1309,-0.7845,2.9028,6.9823
1313,1.4906,1.1768,10.7481
1317,1.4906,-0.7061,10.2774
1321,3.4519,-3.5304,8.3160
1326,-1.8044,-2.5890,7.8453
1329,-3.5304,2.5105,6.2763
1333,11.7680,1.2553,10.9050
1337,0.5492,0.5492,7.4531
1341,10.9050,-2.7459,10.0420
1345,-5.5702,0.7845,14.2785
1349,-2.6674,-1.9613,8.4729
1353,0.0785,0.3923,4.1580
1357,0.7845,5.4133,14.1216
1361,-1.4122,-6.3547,7.5315
1366,-2.1182,0.1569,10.1989
1369,0.3923,1.9613,7.4531
1373,3.5304,-2.1967,8.9437
1377,4.9426,0.6276,9.7282
1381,12.5525,-3.0597,16.5536
1385,7.2177,-2.1967,13.6509
1389,-18.1227,2.1967,7.5315
1393,-11.8464,-1.0983,10.4343
1397,-5.2564,0.1569,7.5315
1401,2.1967,-0.4707,7.8453
1405,5.4917,0.4707,18.6719
1410,9.6497,-1.4906,-2.1182
1413,-5.0210,-2.7459,6.7470
1417,3.6873,2.5890,14.2785
