Time,X,Y,Z
700,0.0000,0.0000,2.0398
704,-6.1978,-0.3138,2.8243
708,5.7271,-1.0199,12.0818
711,-2.9028,1.4906,13.8078
715,7.0608,0.4707,8.2376
719,-1.4122,-0.3923,6.0409
723,3.2166,2.0398,9.1006
728,-3.2166,0.2354,12.4741
731,1.2553,1.3337,7.7669
735,-0.3138,2.9028,10.1205
739,5.8840,1.7260,13.4155
743,-5.0210,0.3138,6.8254
747,-0.6276,-1.8829,6.1978
751,1.0983,-2.5890,6.3547
754,1.9613,2.7459,12.3172
758,-4.7072,4.3934,9.9636
762,0.0000,5.0995,14.1216
766,-9.2575,-3.4519,9.1006
771,4.7856,4.7072,6.1978
775,5.1779,-7.6100,9.8066
778,-0.8630,5.0210,8.3945
782,-0.3138,-2.5890,9.1006
786,2.5890,-2.1967,9.4928
790,-4.7072,-1.4122,8.9437
794,-4.7856,2.5890,11.6895
797,1.9613,-1.4122,8.5514
801,2.1967,0.3138,4.6287
805,3.6088,2.5105,7.8453
809,5.7271,-2.2751,8.3160
814,0.6276,2.9812,12.5525
818,-6.9039,2.9812,14.1216
821,-0.8630,-1.0983,7.1392
825,4.7072,-3.6873,5.1779
829,-3.1381,2.4320,7.2177
833,7.5315,0.5492,12.0818
837,-2.8243,-1.6475,13.8078
841,-8.2376,4.3934,6.7470
844,5.8840,-0.5492,8.9437
848,4.3934,0.5492,11.3757
852,3.2950,-3.2166,8.7083
857,0.7845,3.7658,6.8254
861,-0.8630,0.5492,13.4155
864,-7.4531,-1.8829,8.0022
868,5.6486,-2.6674,4.8641
872,2.2751,6.8254,11.2188
876,-2.5105,0.3923,14.9061
880,-1.3337,-2.1967,9.3359
884,-1.0199,-1.3337,7.2177
888,-3.9227,-0.3138,5.9624
891,13.8862,-3.3735,10.9834
896,-4.5503,3.6873,16.7890
900,-2.2751,-2.5105,9.2575
904,4.7856,-1.9613,2.4320
908,4.3934,4.7072,10.2774
912,2.5105,-4.3934,12.8663
915,2.8243,2.2751,13.5724
919,-6.9039,0.0785,5.3348
923,-3.2166,1.1768,7.7669
927,5.4917,2.5890,10.9834
931,-1.5691,-2.5105,12.2387
935,-4.7856,-0.4707,8.0807
940,3.3735,-2.0398,7.4531
943,8.5514,-1.5691,10.7481
947,-0.9414,1.4122,9.4928
951,-0.8630,1.0199,14.0431
955,4.3934,-6.0409,7.1392
959,-6.1978,0.9414,10.1989
963,0.4707,0.6276,9.9636
966,0.0000,-1.8044,5.9624
970,2.5890,-3.3735,13.9647
974,1.0983,1.8044,7.3746
978,-4.2365,2.3536,10.0420
983,0.4707,-5.3348,10.1205
986,1.1768,-1.1768,5.0210
990,4.6287,0.7061,7.5315
994,8.2376,0.7845,15.7691
998,2.1967,-1.1768,10.9834
1002,3.2166,-3.0597,7.3746
1006,-11.4542,5.9624,7.6100
1010,2.8243,-9.0221,11.6895
1013,0.2354,4.6287,8.4729
1017,-3.4519,4.3149,13.1801
1021,-7.5315,-5.0210,10.7481
1026,1.5691,3.2166,4.0011
1030,3.4519,-2.9812,7.4531
1034,8.0807,0.7845,14.0431
1038,-9.8066,0.6276,6.1978
1042,3.1381,-3.8442,6.6685
1046,5.9624,-2.6674,9.4928
1049,-6.2763,0.9414,8.3160
1053,0.2354,-3.9227,8.3160
1057,0.4707,0.5492,9.6497
1061,2.9812,0.2354,7.8453
1065,0.7061,2.2751,10.5127
1070,1.0199,1.7260,9.9636
1074,6.5901,-1.8829,12.3172
1078,-4.5503,2.1967,9.7282
1081,-1.2553,-2.3536,4.3934
1085,0.0000,4.2365,9.9636
1089,5.6486,-2.4320,14.6707
1093,-6.5116,-2.4320,8.5514
1097,-1.6475,3.6088,10.8265
1101,2.0398,-7.2961,8.6299
1105,-0.4707,0.0000,3.6088
1108,7.0608,5.0210,14.7492
1113,-2.5890,-4.3934,13.8862
1117,-7.2961,0.0000,4.0011
1121,4.3149,-0.3138,6.9039
1125,0.9414,1.8829,16.2398
1129,-11.2188,-2.1182,3.9227
1133,6.2763,0.0785,7.9238
1137,0.2354,-1.8829,12.1602
1141,0.0000,0.9414,11.1404
1144,-4.6287,1.0983,4.3149
1148,11.2973,-2.9812,11.1404
1153,-2.5105,-0.6276,5.7271
1157,0.2354,2.7459,14.2785
1161,-6.6685,-3.2166,8.3160
1165,1.3337,-0.7845,5.0995
1169,9.1006,0.3923,10.7481
1173,1.8044,-2.1967,9.3359
1177,-2.5890,3.6088,11.3757
1180,-3.5304,-4.0796,5.5702
1184,9.4928,-1.6475,4.0796
1188,1.1768,1.2553,9.0221
1192,-0.3923,-0.3138,20.0448
1197,-20.0840,-8.0022,-2.8243
1201,-20.0840,3.0597,20.0448
1205,20.0448,-5.4133,-6.9823
1209,20.0448,2.6674,10.1205
1213,20.0448,1.5691,18.2796
1217,0.6276,1.0983,-2.8243
1221,-7.2961,-4.3149,2.9812
1224,-13.9647,0.5492,14.5138
1228,-2.5890,0.0000,19.6918
1232,1.2553,-1.2553,8.7868
1236,5.2564,0.0785,5.9624
1241,-3.2950,-1.9613,7.7669
1245,-20.0840,-14.5138,-3.5304
1249,-20.0840,7.5315,18.7503
1253,-20.0840,4.9426,20.0448
1257,20.0448,11.8464,-3.2950
1261,20.0448,-20.0840,5.4917
1265,20.0448,12.7094,13.5724
1269,2.9812,-14.3569,-14.5923
1273,0.0000,4.4718,7.3746
1277,-20.0840,-2.1182,19.0641
1282,-12.5525,3.4519,15.2984
1285,16.0829,7.8453,7.3746
1289,0.1569,-3.4519,9.8851
1293,6.2763,2.5105,11.2973
1297,3.2950,-2.3536,6.2763
1301,-0.2354,2.9812,10.1205
1305,-0.1569,-3.1381,6.7470
1309,-3.8442,4.8641,13.4940
1313,2.1967,-2.5105,10.0420
1317,2.9812,-1.3337,8.0022
1321,-3.7658,1.1768,20.0448
1325,-6.5901,0.5492,3.6873
1329,3.2166,-1.5691,0.0000
1333,4.4718,4.3934,11.3757
1337,1.3337,-2.1967,13.4155
1341,1.5691,-3.5304,4.4718
1345,5.1779,0.6276,11.3757
1349,-7.6884,1.0199,13.3370
1353,-12.3172,1.4906,4.2365
1357,4.1580,-4.3149,6.9039
1361,8.4729,0.0785,11.6895
1364,-3.7658,2.1967,11.2973
1369,6.4332,-7.5315,5.2564
1373,-0.9414,1.5691,8.7083
1377,-4.6287,-0.4707,10.9834
1381,0.0000,-1.9613,13.4155
1385,-3.6873,6.4332,6.6685
1389,0.0000,-6.1978,7.6884
1393,1.2553,0.7061,9.3359
1396,-2.7459,1.2553,9.6497
1400,-0.9414,-0.9414,11.6111
