Time,X,Y,Z
696,-6.9039,1.8829,1.2553
700,0.7845,-0.7061,5.1779
704,6.5116,-1.6475,5.9624
708,0.5492,-1.4906,7.5315
712,-1.3337,5.4133,14.7492
716,0.6276,-3.1381,7.6100
719,2.4320,-1.2553,4.3934
723,3.7658,2.0398,13.4940
728,-3.4519,-0.3138,6.8254
732,7.9238,-8.1591,20.0448
736,-5.6486,2.1182,5.5702
740,-15.6906,0.3923,2.7459
743,-15.5337,1.8829,13.2586
747,10.9050,1.4122,13.4155
751,12.7879,-7.2961,13.5724
755,1.0983,-1.4906,6.1194
759,-15.3768,3.6873,3.5304
763,-5.0210,0.4707,8.9437
768,7.0608,-2.1182,16.6321
772,7.3746,-2.5105,7.7669
775,-5.3348,-4.0796,10.7481
779,0.9414,1.7260,8.7083
783,-4.0796,0.1569,13.9647
787,-2.7459,0.9414,15.0630
791,-5.8840,-5.1779,9.1006
795,-9.8851,-4.8641,1.4122
798,2.9028,3.7658,8.1591
802,9.0221,-1.8829,8.1591
806,13.2586,-4.7072,20.0448
811,-20.0840,0.4707,3.5304
815,-10.2774,-1.4906,4.6287
819,-2.8243,-2.1967,3.8442
823,13.0232,-1.4906,8.7868
826,9.1790,4.1580,11.9249
830,-1.2553,-3.4519,15.6122
834,-8.0807,1.7260,1.8044
838,-2.9812,1.0199,6.7470
842,4.5503,-1.4122,13.4940
846,6.3547,-3.6088,13.0232
849,-2.2751,-2.1182,2.4320
854,-0.5492,1.8829,10.9834
858,-0.2354,1.2553,10.5912
862,2.9812,-1.0199,9.9636
866,-0.7845,-1.6475,9.2575
870,-1.3337,-4.7856,8.2376
874,0.9414,1.3337,9.1006
877,-4.0796,-4.2365,2.5105
881,12.7879,3.1381,13.1801
885,-0.8630,-0.8630,6.5116
889,1.6475,-1.0199,12.2387
893,-2.5105,-2.6674,9.6497
898,-2.5105,-0.8630,8.7868
901,6.0409,-2.6674,6.5116
905,-2.8243,1.7260,12.8663
909,1.4906,0.0000,8.7083
913,-2.4320,0.0000,6.1194
917,0.0000,1.0983,15.9260
920,-9.1006,-0.7061,7.5315
924,3.9227,0.4707,6.9039
928,7.4531,-0.8630,8.5514
932,7.7669,1.8829,9.6497
936,9.4144,-6.0409,5.5702
940,-7.5315,-1.0199,7.9238
944,0.4707,3.4519,9.8851
948,-4.0011,2.1967,11.2188
952,4.2365,-4.7072,8.1591
956,5.0210,-1.4122,2.5105
959,0.2354,0.5492,6.6685
963,1.8829,-0.6276,14.2000
967,-7.6884,-2.6674,13.7293
971,7.5315,-2.9812,7.1392
975,-9.5713,-2.9028,4.9426
979,-0.8630,5.0210,16.7105
984,-2.5105,1.5691,11.7680
987,-3.8442,-2.1967,8.3160
991,2.2751,-2.1967,10.5127
995,-4.7856,-0.4707,9.6497
999,-1.0983,4.8641,12.7879
1003,-1.5691,-1.9613,5.1779
1007,13.1017,-5.3348,5.1779
1011,0.2354,-0.9414,8.7868
1014,-5.0210,-1.5691,10.7481
1018,-8.2376,1.8829,9.2575
1022,-9.0221,4.0011,18.5934
1027,8.3945,-1.3337,9.7282
1031,8.4729,-3.3735,5.3348
1035,-8.4729,0.7061,11.3757
1039,1.8829,2.5890,13.4155
1043,20.0448,14.2785,6.4332
1047,20.0448,-8.3160,-20.0840
1051,-1.1768,-4.7072,20.0448
1055,20.0448,-1.5691,0.4707
1058,11.6111,-11.4542,8.1591
1062,-20.0840,5.3348,8.1591
1067,-20.0840,-1.8829,14.4354
1071,6.2763,-1.7260,3.0597
1075,13.6509,0.3923,1.4122
1079,11.0619,-5.7271,11.7680
1083,-4.0011,6.1194,12.8663
1087,-10.6696,-2.7459,7.3746
1091,-4.0011,4.4718,12.1602
1095,4.3149,1.9613,10.3558
1099,8.8652,-5.6486,4.4718
1103,2.0398,0.0000,5.6486
1106,-5.6486,2.2751,9.0221
1111,2.9028,-0.5492,8.2376
1115,7.0608,0.4707,9.4144
1119,4.6287,0.7061,6.6685
1123,-5.4917,-4.5503,6.6685
1127,0.8630,0.9414,9.3359
1131,3.6873,0.7845,11.2188
1135,0.9414,-4.7072,13.4940
1138,-2.5105,1.9613,10.5127
1142,-3.0597,-1.0983,8.3160
1146,3.0597,-2.5105,12.6310
1150,-2.1182,6.5901,11.2973
1155,6.3547,-0.7845,12.3956
1159,-5.3348,-2.0398,9.2575
1163,-11.2188,3.2166,7.6884
1167,1.1768,-3.5304,12.2387
1171,-0.8630,0.7845,13.7293
1175,-6.9823,-2.4320,8.6299
1178,1.0199,-2.2751,6.8254
1182,10.3558,0.0785,6.6685
1186,1.0983,-0.7845,9.4928
1190,6.1194,-1.8829,10.5912
1195,-3.1381,0.7845,7.8453
1199,0.9414,-0.5492,11.8464
1203,0.7061,-3.2166,7.3746
1207,4.4718,2.1967,7.2177
1211,3.6873,-4.7856,13.6509
1215,-0.3923,1.9613,12.7094
1218,0.5492,1.5691,9.3359
1222,-4.3149,-0.3138,10.1989
1226,6.2763,-2.2751,9.4144
1230,-2.1182,0.5492,10.0420
1234,1.5691,-0.6276,12.0033
1239,-7.4531,3.7658,11.2188
1243,3.2166,2.0398,6.2763
1247,-2.1967,-2.1182,6.6685
1251,-0.5492,3.9227,15.9260
1255,6.7470,-2.4320,5.3348
1258,7.8453,0.3138,9.8851
1262,-5.4133,-2.9812,12.5525
1266,-7.6100,-2.8243,12.7879
1270,-4.5503,-2.5105,1.8829
1274,0.6276,-2.8243,7.2177
1278,3.8442,-0.3138,14.8277
1283,5.2564,1.9613,5.3348
1287,-3.1381,2.9812,17.6520
1291,-15.2984,-0.7061,16.6321
1295,4.0011,-3.2166,11.8464
1298,5.5702,-3.2166,7.6884
1302,1.7260,0.7061,6.5901
1306,-7.2961,-0.2354,7.8453
1310,-2.5105,1.1768,16.9459
1314,-6.1978,-0.5492,10.6696
1318,2.9028,-0.7845,9.1006
1323,-3.8442,-3.9227,9.0221
1327,-2.5105,0.4707,9.9636
1331,-12.0818,-2.5105,10.7481
1334,4.2365,1.1768,9.3359
1338,-3.8442,-4.4718,6.3547
1342,2.3536,0.0000,13.8078
1346,-0.9414,-1.1768,9.9636
1350,10.9834,2.1967,7.4531
1354,13.8078,-0.6276,11.1404
1358,1.0199,-0.3923,-16.5536
1362,-20.0840,7.0608,15.5337
1367,-2.5105,5.8840,9.0221
1371,1.8829,-8.5514,4.7072
1374,3.0597,3.5304,9.4144
1378,14.5923,1.9613,9.0221
1382,8.0807,1.3337,11.2188
1386,0.9414,1.4906,12.5525
1390,-10.7481,-1.5691,3.2166
1394,-3.3735,-2.2751,10.1205
1398,6.3547,-1.0199,9.8851
1402,2.8243,4.0796,12.9448
1406,5.8055,-3.3735,10.8265
1411,-2.5105,-1.0199,5.2564
1414,4.0011,0.7061,9.8066
1418,-1.7260,4.0796,10.4343
1422,-0.4707,-4.7856,13.5724
1426,3.8442,3.3735,7.5315
1430,-4.3149,-0.4707,9.9636
1434,-2.1967,-3.9227,9.7282
1438,-2.1182,-6.9823,8.3160
1442,-0.6276,2.5890,9.4928
1446,7.5315,0.9414,8.9437
1449,5.9624,-0.7845,7.7669
1454,-2.5105,4.0011,12.1602
1458,-3.8442,-4.8641,8.4729
1462,0.7061,-2.5105,14.0431
1466,-9.8851,0.4707,5.5702
1470,9.8851,1.0983,13.8862
1474,-20.0840,0.9414,11.0619
1478,12.5525,-3.6873,1.8044
1482,8.9437,2.5105,1.7260
1485,10.4343,-1.8829,13.1801
1489,-7.3746,-0.7061,10.5127
1494,-3.1381,2.0398,8.8652
1498,-11.6895,2.2751,5.4917
1502,4.8641,-2.7459,10.8265
1506,5.2564,-0.7845,13.0232
1510,-1.5691,2.9812,9.8066
1514,11.7680,0.9414,6.5116
1518,4.0796,-2.8243,-0.7061
1522,7.6884,-1.4906,20.0448
1526,-7.5315,2.7459,13.7293
1529,4.7072,-0.3138,4.7072
1533,-1.8829,-5.8055,5.4917
1538,-12.1602,2.9028,9.4928
1542,20.0448,-10.8265,19.7702
1546,-9.4144,1.1768,17.6520
1550,0.0000,1.5691,9.6497
1554,7.2961,-1.8044,2.0398
1558,9.7282,-2.0398,3.8442
1562,-1.7260,3.2950,8.6299
1565,-5.8840,6.8254,18.9072
1569,-3.8442,-4.3149,9.2575
1573,-2.6674,-0.9414,7.0608
1577,5.4917,0.8630,10.4343
1582,4.3934,-1.0199,5.0995
1586,-1.7260,1.5691,10.5912
1590,-1.5691,3.2166,10.5912
1594,-0.2354,-0.8630,10.9050
1598,5.0210,-1.0983,6.7470
1602,6.3547,0.8630,4.0011
1605,-1.9613,0.0785,12.2387
1609,-2.3536,-2.0398,10.1989
1613,3.6088,-0.7845,10.6696
1617,-2.4320,-2.1967,12.3956
1622,10.0420,-1.1768,6.9039
1626,0.7845,-4.3934,7.2177
1630,3.9227,-0.6276,11.2188
1634,1.7260,4.7072,11.9249
1638,-2.9028,-1.0983,10.3558
1642,1.8829,-1.0199,7.9238
1645,0.7845,1.3337,7.4531
1649,2.9028,0.0785,12.5525
1653,-1.7260,-2.5105,8.0022
1657,1.0199,0.6276,9.8851
1661,0.3138,-1.0199,7.8453
1666,6.9039,-3.9227,6.7470
1670,2.1182,1.5691,13.2586
1674,-8.2376,0.0000,9.5713
1677,1.2553,-1.0983,8.9437
1681,2.5890,2.1967,12.4741
1685,5.0210,-3.2166,5.4917
1689,8.7083,-1.8829,7.1392
1693,-4.1580,1.6475,8.0807
1697,-3.8442,-1.2553,12.0033
1701,8.7083,-1.1768,8.9437
1705,3.9227,1.8829,5.4917
1709,-9.1790,0.8630,7.6884
1713,7.8453,-2.9028,8.7868
1717,1.7260,0.3923,12.5525
1721,-0.7061,1.7260,14.9846
1725,1.8829,-3.5304,2.9028
1729,-3.4519,4.7072,4.3149
1733,1.8829,-1.9613,7.1392
1737,-1.2553,0.0000,12.6310
1740,-5.8055,-0.1569,9.2575
1744,4.0796,1.7260,10.5127
1748,2.5105,0.7845,12.3956
1753,-3.1381,-0.7845,4.6287
1757,0.9414,-1.8044,8.0807
1761,4.6287,-1.2553,10.7481
1765,-8.8652,-1.7260,8.6299
1769,3.2166,-2.1967,5.6486
1773,5.3348,2.1967,8.8652
1776,0.3138,-2.3536,9.8851
1780,4.2365,-0.5492,11.9249
1784,2.5890,-2.4320,5.4917
1788,2.0398,-0.3138,6.6685
1793,-0.1569,-6.0409,10.6696
1797,2.6674,-1.3337,9.0221
1801,-0.8630,-0.4707,11.8464
1805,1.8829,-1.5691,9.2575
1809,0.5492,-1.8044,5.4133
1812,0.7845,0.3138,10.6696
1816,-1.0983,-1.0983,7.5315
